ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,isnref,refind,refindFK
sii_0427,mcteop,"A otei vai paa nao vaevuru,",#	A	otei	vai	paa	nao	vaevuru,#	ART2.SG	man	DEM6	TAM3	go	already,"This man had already gone,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,986902,988575,##	ln	np.h:s	rn	lv	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅	∅,∅	∅	3114	∅	∅	∅	∅,∅	∅	3114	∅	∅	∅	∅
sii_0428,mcteop,paa haeu teo meho sinivi kave mepaa voosu.,#	ZERO	paa	hae=	u	te	=o	meho	sinivi	kave	#	me=	ZERO	paa	voosu,#	3SG.ZERO	TAM3	board=	IMM	PREP	=ART3.SG	other.O	canoe	net	#	and4=	3SG.ZERO	TAM3	go.home,he had got on board of another net canoe and went home.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,988575,991418,##	0.h:s	lv	=v:pred	rv	adp	=ln	ln	np:obl	rn	##	=other	0.h:s	lv	v:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅,∅	3114	∅	∅	∅	∅	∅	∅	3125	∅	∅	∅	3114	∅	∅,∅	3114	∅	∅	∅	∅	∅	∅	3125	∅	∅	∅	3114	∅	∅
sii_0429,mcteop,"Me hua me hua me hua,",#	Me	ZERO	hua	#	me	ZERO	hua	#	me	ZERO	hua,#	and4	3SG.ZERO	paddle	#	and4	3SG.ZERO	paddle	#	and4	3SG.ZERO	paddle,"And (the giant) paddled and paddled and paddled,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,991418,994252,##	other	0.h:s	v:pred	##	other	0.h:s	v:pred	##	other	0.h:s	v:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	3001	∅	∅	∅	3001	∅,∅	∅	3001	∅	∅	∅	3001	∅	∅	∅	3001	∅
sii_0430,mcteop,"a kave repaa sue maa,",#	a	kave	re=	paa	sue	maa,#	ART2.SG	net	CONSEC=	TAM3	say	hither,"then the net said,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,994252,995794,##	ln	np.h:s_ds	=other	lv	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅	∅,∅	∅	3123	∅	∅	∅	∅,∅	∅	3123	∅	∅	∅	∅
sii_0431,mcteop,"""Ean na hua oha vaha bata nom, enaa eiei.",#	Ean	na	hua	oha	vaha	bata	nom	#	enaa	eiei,#	2SG.PRON	TAM2	paddle	pass	again	along	{2SG.IPFV}	#	1SG.PRON	here,"""You are again paddling past, I am here.",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,995794,998338,##ds	pro.2:s	lv	v:pred	rv	rv	rv	rv-pro_2_s	##ds	pro.1:s	other:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	∅	3123	∅,∅	3001	∅	∅	∅	∅	∅	∅	∅	3123	∅
sii_0432,mcteop,"Hua vo maen.""",#	ZERO	Hua	vo	ma=	en,#	2SG.ZERO	paddle	GOAL	hither=	DEM3,"Paddle here.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,998338,999659,##ds	0.2:s	v:pred	rv	=rv	other:l,,sii,∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅
sii_0433,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,999659,1001041,nc,,sii,∅,∅,∅
sii_0434,mcteop,E roosuu repaa hua maa.,#	E	roosuu	re=	paa	hua	maa,#	ART1.SG	giant	CONSEC=	TAM3	paddle	hither,Then the giant paddled there (towards the net).,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1001041,1002473,##	ln	np.h:s	=other	lv	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅
sii_0435,mcteop,"Ore hua maa, ore hua maa,",#	o-re	hua	maa	#	o-re	hua	maa,#	3PRON-CONSEC	paddle	hither	#	3PRON-CONSEC	paddle	hither,"Then he paddled there, then he paddled there,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1002473,1003805,##	pro.h:s	v:pred	rv	##	pro.h:s	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	3001	∅	∅,∅	3001	∅	∅	∅	3001	∅	∅
sii_0436,mcteop,"ore paa sue,",#	o-re	paa	sue,#	3PRON-CONSEC	TAM3	say,"then he said,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1003805,1005557,##ds	pro.h:s_ds	lv	v:pred,,sii,∅	∅	∅	∅,∅	3001	∅	∅,∅	3001	∅	∅
sii_0437,mcteop,"""Eh!",#	Eh,#	Eh,"""Hey,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1005557,1006619,##ds	other,,sii,∅	∅,∅	∅,∅	∅
sii_0438,mcteop,"Enaa sa tara kurusu haa unoman!""",enaa	sa	tara	kurusu	haa	u=	nom=	an,1SG.PRON	NEG	see	very	NEG	{2SG.OBJM}=	{1SG.IPFV}=	2SG.PRON,"I cannot see you at all!""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1006619,1008401,pro.1:a	lv	v:pred	rv	rv	=rv_pro_2_p	=rv-pro_1_a	pro.2:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅,3001	∅	∅	∅	∅	∅	∅	3114,3001	∅	∅	∅	∅	∅	∅	3114
sii_0439,mcteop,"""Ei enaa koa rapano sinivi ei.",#	Ei	enaa	koa	rapa-	n=	o	sinivi	ei,#	DEM2	1SG.PRON	just	side-	{3SG.POSS}=	ART3.SG	canoe	DEM2,"""Here am I just next to the canoe here.",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1008401,1010234,##ds	other	pro.1:s	other	-np:pred	=rn_pro:poss	rn	rn_np:poss	rn,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3123	∅	∅	∅	∅	3110	∅,∅	∅	3123	∅	∅	∅	∅	3110	∅
sii_0440,mcteop,"Hua maa!""",#	ZERO	Hua	maa,#	2SG.ZERO	paddle	hither,"Paddle here!""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1010234,1011175,##ds	0.2:s	v:pred	rv,,sii,∅	∅	∅	∅,∅	3001	∅	∅,∅	3001	∅	∅
sii_0441,mcteop,"A otei vai repaa hua maa, ahiki,",#	A	otei	vai	re=	paa	hua	maa	#	ahiki	ZERO,#	ART2.SG	man	DEM6	CONSEC=	TAM3	paddle	hither	#	not.exist	(anything),"This man now paddled there, (but) there was not anything,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1011175,1013729,##	ln	np.h:s	rn	=other	lv	v:pred	rv	##	other:pred	0:s,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	∅
sii_0442,mcteop,mepaa nagunagu koa mepaa -,#	me=	ZERO	paa	nagu-nagu	koa,#	and4=	3SG.ZERO	TAM3	RED-tired	just,and (he) just got tired and -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1013729,1015872,##	=other	0.h:s	lv	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅,∅	∅	3001	∅	∅	∅
sii_0443,mcteop,mepaa kaokahi bono -,#	me=	ZERO	paa,#	and4=	3SG.ZERO	TAM3,and (he) left the -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1015872,1018015,##	=other	0.h:a	lv,,sii,∅	∅	∅	∅,∅	∅	3001	∅,∅	∅	3001	∅
sii_0444,mcteop,kaokahi bona -,NC,nc,left the -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1018015,1019377,nc,,sii,∅,∅,∅
sii_0445,mcteop,hua kahi bona kave.,hua	kahi	bona	kave,paddle	from	OBJ.ART2.SG	net,paddled away from the net.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1019377,1020909,v:pred	rv	ln	np:p,,sii,∅	∅	∅	∅,∅	∅	∅	3123,∅	∅	∅	3123
sii_0446,mcteop,"Me nagunagu tea rake ta aba,",#	Me	ZERO	nagu-nagu	#	tea	rake	ta	aba,#	and4	3SG.ZERO	RED-tired	#	COMP1	search	NSPEC1.SG	person,"And (he) got tired of looking for someone,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1020909,1023250,##	other	0.h:a	v:pred	#cc:p	other	vother:pred	ln	np.h:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅
sii_0447,mcteop,tavaan paa voosu vaevuru.,#	tavaan	paa	voosu	vaevuru,#	people	TAM3	go.home	already,(the) people had already gone home.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1023250,1024550,##	pl_np.h:s	lv	v:pred	rv,,sii,∅	∅	∅	∅	∅,∅	3005	∅	∅	∅,∅	3005	∅	∅	∅
sii_0448,mcteop,"Hua vamurina vai nao, mepaa nao",#	ZERO	Hua	vamurina	vai	nao	#	me=	ZERO	paa	nao,#	3SG.ZERO	paddle	follow	now	go	#	and4=	3SG.ZERO	TAM3	go,"Paddled following (them) now, and went",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1024550,1027877,##	0.h:s	v:pred	rv	rv	rv	##	=other	0.h:s	lv	v:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	3001	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	3001	∅	∅
sii_0449,mcteop,"amaa tavaan he vovoosu rosin vai,",#	a=	maa	tavaan	he	vo-voosu	rosin	vai,#	ART2.SG=	PLM	people	but	RED-go.home	flee	now,but the people fled home now.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1027877,1030401,##	=ln	ln	pl_np.h:s	other	v:pred	rv	rv,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3005	∅	∅	∅	∅,∅	∅	∅	3005	∅	∅	∅	∅
sii_0450,mcteop,"A otei vai paa nao,",#	A	otei	vai	paa	nao,#	ART2.SG	man	DEM6	TAM3	go,"This man went,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1030401,1031742,##	ln	np.h:s	rn	lv	v:pred,,sii,∅	∅	∅	∅	∅	∅,∅	∅	3114	∅	∅	∅,∅	∅	3114	∅	∅	∅
sii_0451,mcteop,"ae e roosuu nao vai, mepaa nao me nao",#	ae	e	roosuu	nao	vai	#	me=	ZERO	paa	nao	#	me	ZERO	nao,#	and1	ART1.SG	giant	go	now	#	and4=	3SG.ZERO	TAM3	go	#	and4.ART1	3SG.ZERO	go,"and the giant now went, and went and went",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1031742,1034318,##	other	ln	np.h:s	v:pred	rv	##	=other	0.h:s	lv	v:pred	##	other	0.h:s	v:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3001	∅	∅	∅	∅	3001	∅	∅	∅	∅	3001	∅,∅	∅	∅	3001	∅	∅	∅	∅	3001	∅	∅	∅	∅	3001	∅
sii_0452,mcteop,"mepaa nagu tea rake ta aba kasuana,",#	me=	ZERO	paa	nagu	#	tea	rake	ta	aba	kasuana,#	and4=	3SG.ZERO	TAM3	tired	#	COMP1	search	NSPEC1.SG	person	beach,"and got tired searching for anybody on the beach,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1034318,1036309,##	=other	0.h:a	lv	v:pred	#cc:p	other	vother:pred	ln	np.h:p	np:l,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	3006,∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	3006
sii_0453,mcteop,"mea tavaan paa mee riu bono beiko teori,",#	me	=a	tavaan	paa	mee	=ri	=u	bono	beiko	te=	ori,#	and4	=ART2.SG	people	TAM3	take	={.OBJM}=	=IMM	OBJ.ART2.PL	child	PREP=	3PL.PRON,"and the people had taken their children,",en,WORD_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1036309,1038521,##	other	=ln	pl_np.h:a	lv	v:pred	=rv-pl_pro_h_p	=rv	ln	pl_np.h:p	=rn_adp	rn_pl_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅,∅	∅	∅	3005	∅	∅	∅	∅	∅	3127	∅	3005,∅	∅	∅	3005	∅	∅	∅	∅	∅	3127	∅	3005
sii_0454,mcteop,paa mee riu bona maa vuu tom sinana teori,#	ZERO	paa	mee	=ri	=u	bona	maa	vuu	tom	sina-na	te=	ori,#	3PL.ZERO	TAM3	take	={.OBJM}	=IMM	OBJ.ART2.SG	PLM	cluster	DYAD	mother-DEREL	PREP=	3PL.PRON,had taken their wives and children,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1038521,1040743,##	pl_0.h:a	lv	v:pred	=rv-pl_pro_h_p	=rv	ln	ln	ln	ln	pl_np.h:p	=rn_adp	rn_pl_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3005	∅	∅	∅	∅	∅	∅	∅	∅	3047	∅	∅,∅	3005	∅	∅	∅	∅	∅	∅	∅	∅	3047	∅	∅
sii_0455,mcteop,meori rosin kahi bona vaan.,#	me=	ori	rosin	kahi	bona	vaan,#	and4=	3PL.PRON	flee	from	OBJ.ART2.SG	village,and run away from the village.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1040743,1042627,##	=other	pl_pro.h:s	v:pred	rv	ln	np:p,,sii,∅	∅	bridging	∅	∅	∅	bridging,∅	∅	3128	∅	∅	∅	3129,∅	∅	3128	∅	∅	∅	3129
sii_0456,mcteop,"Erau me roosuu paa boha voen, ""Ah,",#	Erau	me	roosuu	paa	boha	vo=	en	#	Ah,#	and.then	and4.ART1.SG	giant	TAM3	say	like=	DEM3	#	Ah,"And so the giant said, ""Ah,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1042627,1045482,##	other	other	np.h:s	lv	v:pred	=rv	other	##ds	other,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3001	∅	∅	∅	∅	∅	∅,∅	∅	∅	3001	∅	∅	∅	∅	∅	∅
sii_0457,mcteop,"eam paa paku me kamau anaa enei,",#	eam	paa	paku	me	ka=	ma	=u	a-naa	enei,#	2PL.PRON	TAM3	make	with	DAT=	hither	=IMM	{1SG.OBJM}-1SG	this.way,"you have done this with me,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1045482,1047413,##ds	pl_pro.2:a	lv	v:pred	rv	=rv	rv	=rv	pro.1:p	other,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3005	∅	∅	∅	∅	∅	∅	3001	∅,∅	3005	∅	∅	∅	∅	∅	∅	3001	∅
sii_0458,mcteop,"enaa kahi ma ani vakavakavara kurusu anomameam,""",#	enaa	kahi	ma	ani	vaka-va-kavara	kurusu	a=	nom=	ame=	am,#	1SG.PRON	TAM1	come	eat	RED-ADVR-finished	very	{2PL.OBJM}=	{1SG.IPFV}=	{2PL.OBJM}=	2PL.PRON,"I'll come and eat you all.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1047413,1049736,##ds	pro.1:a	lv	v:pred	rv	rv	rv	=rv_pl_pro_2_p	=rv-pro_1_a	=rv_pl_pro_2_p	pl_pro.2:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	∅	∅	3005,∅	3001	∅	∅	∅	∅	∅	∅	∅	∅	3005
sii_0459,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1049736,1052069,nc,,sii,∅,∅,∅
sii_0460,mcteop,boha voriori a peha - a peha si taegoraa he tea baitono.,#	a	peha	si	taegoraa	he	#	tea	baitono,#	ART2.SG	INDEF.A	DIM	sore.bottom	but	#	COMP1	hear,"They said - , one - but one poor man with sores on his bottom was listening.",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1052069,1055064,##	ln	ln	ln	np.h:s	other	#cc:pred	other	vother:pred,,sii,∅	∅	∅	∅	new	∅	∅	∅	∅,∅	∅	∅	∅	3130	∅	∅	∅	∅,∅	∅	∅	∅	3130	∅	∅	∅	∅
sii_0461,mcteop,"""A! A otei vai na boha bata vonaenei.",#	A	A	otei	vai	na	boha	bata	vo=	na=	enei,#	Ah	ART2.SG	man	DEM6	TAM2	say	along	like=	{3SG.IPFV}=	this.way,"""Ah! This man is speaking like this.",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1055064,1057528,#ds	other	ln	np.h:s	rn	lv	v:pred	rv	=rv	=rv-pro_h_s	other,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3001	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3001	∅	∅	∅	∅	∅	∅	∅
sii_0462,mcteop,Kahi ma an vaa-,#,#,(He) will come and -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1057528,1058670,#nc,,sii,∅,∅,∅
sii_0463,mcteop,"Kahi ma an vakavakavara ri nana bona tavaan.""",#	ZERO	kahi	ma	an	vaka-va-kavara	=ri	nana	bona	tavaan,#	3SG.ZERO	TAM1	come	eat	RED-ADVR-finished	={.OBJM}	{3SG.IPFV}	OBJ.ART2.SG	people,"(he) will come and eat all people.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1058670,1061554,##ds	0.h:a	lv	v:pred	rv	rv	=rv-pl_pro_h_p	rv-pro_h_a	ln	pl_np.h:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	∅	3128,∅	3001	∅	∅	∅	∅	∅	∅	∅	3128
sii_0464,mcteop,"Bara,",#	Bara,#	alright,"Alright,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1061554,1062536,##	other,,sii,∅	∅,∅	∅,∅	∅
sii_0465,mcteop,"nao vai e Sitaegoraa,",nao	vai	e	Sitaegoraa,go	now	ART1.SG	PN,"Sitaegoraa now went,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1062536,1064138,v:pred	rv	ln	np.h:s,,sii,∅	∅	∅	∅,∅	∅	∅	3130,∅	∅	∅	3130
sii_0466,mcteop,e roosuu he nao tea avaava teve.,#	e	roosuu	he	nao	te	=a	avaava	te=	eve,#	ART1.SG	giant	but	go	PREP	=ART2.SG	cave	PREP=	3SG.PRON,whereas the giant went to his cave.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1064138,1065847,##	ln	np.h:s	other	v:pred	adp	=ln	np:g	=rn_adp	rn_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅,∅	∅	3001	∅	∅	∅	∅	3131	∅	3001,∅	∅	3001	∅	∅	∅	∅	3131	∅	3001
sii_0467,mcteop,"Mepaa s- unuunu ri bona abana,",#	me=	ZERO	paa	unuunu	=ri	bona	abana,#	and4=	3SG.ZERO	TAM3	gather	={.OBJM}	OBJ.ART2.SG	men,"And (he) gathered the men,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1065847,1068421,##	=other	0.h:a	lv	v:pred	=rv-pl_pro_h_p	ln	pl_np.h:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3130	∅	∅	∅	∅	3005,∅	∅	3130	∅	∅	∅	∅	3005
sii_0468,mcteop,"mepaa sue, ""E! A otei vai a gavagava,",#	me=	ZERO	paa	sue	#	E	A	otei	vai	a	gavagava,#	and=	3SG.ZERO	TAM3	say	#	Hey	ART2.SG	man	DEM6	ART2.SG	angry,"and (he) said, ""Hey! This man is angry,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1068421,1070744,##	=other	0.h:s_ds	lv	v:pred	##ds	other	ln	np.h:s	rn	ln	np:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3130	∅	∅	∅	∅	∅	3001	∅	∅	∅,∅	∅	3130	∅	∅	∅	∅	∅	3001	∅	∅	∅
sii_0469,mcteop,"paa va- paa vahogoro mau mepaa sue,",#	ZERO	paa	vahogoro	ma	=u	#	me=	ZERO	paa	sue,#	3SG.ZERO	TAM3	beach	hither	=IMM	#	and4=	3SG.ZERO	and4=TAM3	say,"(he) came to the beach and said,",en,WORD_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1070744,1073188,##ds	0.h:s	lv	v:pred	rv	=rv	##ds	=other	0.h:s_ds	lv	v:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	3001	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	3001	∅	∅
sii_0470,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1073188,1075361,nc,,sii,∅,∅,∅
sii_0471,mcteop,"Eam paa rosin kahi mau ee,",#	Eam	paa	rosin	kahi	ma=	u=	ee,#	2PL.PRON	TAM3	flee	from	hither=	IMM=	3SG.PRON,"you had run away from him,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1075361,1077143,##ds	pl_pro.2:a	lv	v:pred	rv	=rv	=rv	pro.h:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	3005	∅	∅	∅	∅	∅	3001,∅	3005	∅	∅	∅	∅	∅	3001
sii_0472,mcteop,me eve kahi ani vakavakavara kurusu araraara.,#	me	eve	kahi	ani	vaka-va-kavara	kurusu	ara=	ra=	ara,#	and4	3SG.PRON	TAM1	eat	RED-ADVR-finished	very	{1PL.IN.OBJM}=	{1PL.IN.IPFV}=	1PL.IN.PRON,and he is going to eat us all.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1077143,1079707,##ds	other	pro.h:a	lv	v:pred	rv	rv	=rv_pl_pro_1_p	=rv-pl_pro_1_p	pl_pro.1:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅	3005,∅	∅	3001	∅	∅	∅	∅	∅	∅	3005
sii_0473,mcteop,Eam toro paku to -,#	Eam	toro	paku,#	2PL.PRON	must	make,You must make a -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1079707,1081044,##ds	pl_pro.2:a	lv	v:pred,,sii,∅	∅	∅	∅,∅	3005	∅	∅,∅	3005	∅	∅
sii_0474,mcteop,to koara are nao tea asun varaba e.,to	koara	#	a-re	nao	#	tea	asun	varaba	=e,NSPEC2.SG	decision	#	1PL.IN.PRON-CONSEC	go	#	COMP1	kill	in.advance	=3SG.PRON,a decision so that we go to kill him before he can do anything else.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1081044,1083167,ln	np:p	##ds	pl_pro.1:s	v:pred	#cc:g	other	vother:pred	rv	=pro.h:p,,sii,∅	new	∅	∅	∅	∅	∅	∅	∅	∅,∅	3132	∅	3128	∅	∅	∅	∅	∅	3001,∅	3132	∅	3128	∅	∅	∅	∅	∅	3001
sii_0475,mcteop,Be mei nana tea - tea ani ta peha aba tea -,#	Be	ZERO	mei	nana	#	tea	ani	ta	peha	aba,#	if_when	3SG.ZERO	be.not.yet	{3SG.IPFV}	#	COMP1	eat	NSPEC1.SG	one.A	person,Before he eats someone of the -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1083167,1086252,##ds	other	0.h:s	v:pred	rv-pro_h_s	#cc	other	vother:pred	ln	ln	np.h:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3001	∅	∅	∅	∅	∅	∅	∅	∅
sii_0476,mcteop,"aba, ahiki,",#	ahiki,#	not.exist,"person, no,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1086252,1088124,##	other:pred,,sii,∅	∅,∅	∅,∅	∅
sii_0477,mcteop,"eara kahi upu rara, are paa no asun eve inu teve.""",#	eara	kahi	upu	rara	ZERO	#	a-re	paa	no	asun	eve	inu	te=	eve,#	1PL.IN.PRON	TAM1	visit	{1PL.IN.IPFV}	3SG.ZERO	#	1PL.IN.PRON-CONSEC	TAM3	go	kill	3SG.PRON	house	PREP=	3SG.PRON,"we'll visit (him), we'll go and kill him in his house.""",en,MORPHEME_ALIGNED,"""eve"" is pronunced [eva] here.",sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,1088124,1091019,##ds	pl_pro.1:a	lv	v:pred	rv-pl_pro_1_a	0.h:p	##ds	pl_pro.1:a	lv	v:pred	rv	pro.h:p	np:other	=rn_adp	rn_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3128	∅	∅	∅	3001	∅	3128	∅	∅	∅	3001	3131	∅	3001,∅	3128	∅	∅	∅	3001	∅	3128	∅	∅	∅	3001	3131	∅	3001
